1010,62582,68.21,1058.89,36.48,37.28,1,-1,-1,-1,5868
1010,62548,11.28,1384.32,59.19,85.49,1,-1,-1,-1,5865
1010,62543,845.30,245.78,229.49,371.91,1,-1,-1,-1,5866
1011,62602,205.87,1255.99,167.10,190.57,1,-1,-1,-1,5872
1011,62594,473.57,503.05,252.37,279.35,1,-1,-1,-1,5874
1011,62588,2.53,834.36,64.39,85.68,1,-1,-1,-1,5875
1011,62587,131.70,947.28,122.59,152.15,1,-1,-1,-1,5871
1011,62582,68.99,1059.44,36.59,36.59,1,-1,-1,-1,5876
1011,62548,10.53,1382.87,58.84,84.93,1,-1,-1,-1,5873
1012,62604,64.21,1094.68,91.50,114.53,1,-1,-1,-1,5886
1012,62603,134.34,1409.11,137.42,184.44,1,-1,-1,-1,5884
1012,62602,200.62,1260.96,168.23,188.62,1,-1,-1,-1,5881
1012,62594,476.16,501.29,253.57,281.14,1,-1,-1,-1,5883
1012,62588,3.10,834.75,65.17,86.22,1,-1,-1,-1,5880
1012,62587,133.16,946.84,122.37,152.09,1,-1,-1,-1,5879
1012,62582,69.44,1060.39,36.94,36.11,1,-1,-1,-1,5885
1012,62548,9.38,1380.98,59.14,84.26,1,-1,-1,-1,5882
1013,62604,65.02,1095.52,92.15,114.01,1,-1,-1,-1,5894
1013,62603,136.73,1406.96,135.79,187.11,1,-1,-1,-1,5892
1013,62602,200.40,1263.25,168.89,188.04,1,-1,-1,-1,5890
1013,62594,478.36,499.22,254.72,282.73,1,-1,-1,-1,5895
1013,62588,4.47,834.14,65.73,86.60,1,-1,-1,-1,5891
1013,62587,133.90,946.67,122.48,152.06,1,-1,-1,-1,5888
1013,62582,69.53,1060.99,37.20,36.05,1,-1,-1,-1,5893
1013,62548,7.78,1380.44,59.63,83.79,1,-1,-1,-1,5889
1014,62604,63.32,1094.70,93.31,116.54,1,-1,-1,-1,5906
1014,62603,139.37,1421.65,133.65,179.34,1,-1,-1,-1,5900
1014,62602,200.99,1265.64,171.87,189.43,1,-1,-1,-1,5899
1014,62594,483.64,498.01,255.91,285.57,1,-1,-1,-1,5901
1014,62588,4.61,833.65,66.68,86.59,1,-1,-1,-1,5905
1014,62587,134.79,946.43,122.54,151.74,1,-1,-1,-1,5898
1014,62582,69.69,1061.39,37.68,36.31,1,-1,-1,-1,5903
1014,62548,5.89,1378.10,61.11,84.09,1,-1,-1,-1,5897
1015,62605,81.33,1299.89,101.73,135.39,1,-1,-1,-1,5908
1015,62603,140.39,1424.86,137.60,179.31,1,-1,-1,-1,5912
1015,62602,203.63,1267.65,171.45,190.21,1,-1,-1,-1,5910
1015,62594,484.56,498.51,256.41,286.76,1,-1,-1,-1,5911
1015,62587,135.72,946.48,122.62,152.62,1,-1,-1,-1,5907
1015,62582,71.05,1061.96,37.18,36.18,1,-1,-1,-1,5914
1015,62548,5.84,1378.21,59.70,83.65,1,-1,-1,-1,5909
1016,62605,83.84,1305.03,97.91,132.66,1,-1,-1,-1,5918
1016,62603,144.64,1427.19,138.04,178.67,1,-1,-1,-1,5917
1016,62602,207.13,1269.40,173.59,191.68,1,-1,-1,-1,5922
1016,62594,484.64,495.61,257.63,288.22,1,-1,-1,-1,5916
1016,62587,136.50,946.36,122.39,153.25,1,-1,-1,-1,5915
1016,62582,72.11,1062.84,36.54,36.08,1,-1,-1,-1,5921
1016,62548,3.94,1377.24,60.33,83.66,1,-1,-1,-1,5919
1017,62606,889.44,217.36,179.66,374.98,1,-1,-1,-1,5927
1017,62605,84.82,1308.60,98.53,131.53,1,-1,-1,-1,5928
1017,62603,146.12,1425.24,138.86,182.36,1,-1,-1,-1,5929
1017,62594,487.58,495.79,259.29,287.58,1,-1,-1,-1,5924
1017,62587,137.64,946.19,122.49,153.71,1,-1,-1,-1,5925
1017,62582,72.60,1063.82,36.07,36.01,1,-1,-1,-1,5930
1017,62548,3.02,1376.48,59.70,83.90,1,-1,-1,-1,5926
1018,62606,892.34,109.55,187.02,439.89,1,-1,-1,-1,5934
1018,62605,85.95,1312.25,97.84,130.38,1,-1,-1,-1,5938
1018,62603,146.67,1427.63,140.98,185.39,1,-1,-1,-1,5939
1018,62594,488.54,494.80,260.74,286.24,1,-1,-1,-1,5932
1018,62587,138.88,946.13,122.82,153.21,1,-1,-1,-1,5933
1018,62548,4.54,1378.45,57.07,80.89,1,-1,-1,-1,5937
1019,62606,893.56,48.54,191.30,494.05,1,-1,-1,-1,5942
1019,62605,87.46,1311.40,98.10,132.67,1,-1,-1,-1,5945
1019,62594,490.34,492.63,261.52,286.12,1,-1,-1,-1,5940
1019,62587,139.91,945.26,123.07,153.40,1,-1,-1,-1,5941
1019,62548,5.14,1380.77,55.40,78.03,1,-1,-1,-1,5944
1020,62606,896.89,22.01,188.65,526.01,1,-1,-1,-1,5949
1020,62605,87.27,1312.77,97.56,132.71,1,-1,-1,-1,5951
1020,62604,68.52,1102.09,94.10,116.14,1,-1,-1,-1,5954
1020,62594,491.74,490.48,261.55,286.83,1,-1,-1,-1,5947
1020,62587,141.06,945.73,123.54,153.83,1,-1,-1,-1,5948
1020,62548,5.89,1381.75,54.41,76.17,1,-1,-1,-1,5953
1021,62605,88.24,1310.83,99.28,133.40,1,-1,-1,-1,5959
1021,62604,66.68,1101.37,95.38,117.53,1,-1,-1,-1,5960
1021,62594,493.48,489.67,261.59,288.45,1,-1,-1,-1,5955
1021,62587,142.51,945.66,123.58,153.84,1,-1,-1,-1,5956
1021,62548,6.05,1377.40,54.32,77.79,1,-1,-1,-1,5957
1022,62605,89.01,1311.00,101.74,133.77,1,-1,-1,-1,5966
1022,62604,66.26,1100.59,95.97,118.99,1,-1,-1,-1,5967
1022,62603,146.48,1442.12,143.73,183.42,1,-1,-1,-1,5964
1022,62594,494.82,488.73,262.71,289.12,1,-1,-1,-1,5961
1022,62587,143.84,946.84,123.91,154.69,1,-1,-1,-1,5962
1022,62548,5.80,1376.96,53.63,77.36,1,-1,-1,-1,5963
1023,62605,87.83,1311.73,104.85,137.17,1,-1,-1,-1,5973
1023,62603,148.74,1445.49,144.23,183.50,1,-1,-1,-1,5971
1023,62594,496.00,490.04,264.91,289.36,1,-1,-1,-1,5968
1023,62587,144.26,947.14,124.15,155.31,1,-1,-1,-1,5970
1023,62548,5.93,1376.79,54.25,77.95,1,-1,-1,-1,5969
1024,62608,8.52,833.08,75.02,94.94,1,-1,-1,-1,5980
1024,62605,88.12,1312.31,105.15,137.73,1,-1,-1,-1,5978
1024,62603,151.45,1448.46,144.55,183.22,1,-1,-1,-1,5977
1024,62594,496.27,489.61,265.96,290.06,1,-1,-1,-1,5975
1024,62587,145.27,945.80,125.71,155.81,1,-1,-1,-1,5976
1024,62548,5.19,1373.70,54.78,79.73,1,-1,-1,-1,5974
1025,62605,89.69,1315.10,104.26,136.68,1,-1,-1,-1,5986
1025,62603,153.33,1451.50,145.50,184.33,1,-1,-1,-1,5983
1025,62594,496.95,487.48,267.03,291.69,1,-1,-1,-1,5982
1025,62587,144.50,945.12,126.59,156.99,1,-1,-1,-1,5985
1025,62548,4.76,1372.90,53.99,79.08,1,-1,-1,-1,5984
1026,62605,90.17,1316.83,104.11,140.13,1,-1,-1,-1,5990
1026,62603,154.99,1458.47,146.47,180.78,1,-1,-1,-1,5989
1026,62594,497.50,486.31,268.67,293.73,1,-1,-1,-1,5987
1026,62587,145.23,943.70,128.07,158.45,1,-1,-1,-1,5988
1026,62548,3.72,1371.72,52.86,78.06,1,-1,-1,-1,5992
1027,62605,91.40,1318.31,103.19,141.65,1,-1,-1,-1,5995
1027,62603,154.68,1458.74,146.65,183.31,1,-1,-1,-1,5997
1027,62594,499.14,483.96,269.58,295.75,1,-1,-1,-1,5994
1027,62587,147.46,944.51,128.57,158.90,1,-1,-1,-1,5993
1027,62548,2.89,1368.89,52.03,77.29,1,-1,-1,-1,5996
1028,62605,92.68,1320.30,103.81,143.86,1,-1,-1,-1,6000
1028,62603,158.23,1460.47,146.46,185.38,1,-1,-1,-1,6002
1028,62594,501.22,482.09,270.78,297.23,1,-1,-1,-1,5998
1028,62587,149.21,944.92,129.49,159.53,1,-1,-1,-1,5999
1028,62548,2.19,1362.51,50.55,70.07,1,-1,-1,-1,6001
1029,62605,92.59,1322.24,103.16,143.52,1,-1,-1,-1,6006
1029,62603,160.58,1459.73,144.93,188.09,1,-1,-1,-1,6009
1029,62594,504.18,480.97,271.35,298.00,1,-1,-1,-1,6005
1029,62587,149.87,944.12,130.43,159.70,1,-1,-1,-1,6004
1029,62548,2.36,1361.33,49.16,64.97,1,-1,-1,-1,6008
1030,62605,94.66,1324.35,102.58,141.15,1,-1,-1,-1,6014
1030,62603,161.72,1458.86,145.06,191.40,1,-1,-1,-1,6016
1030,62594,505.96,476.81,272.08,299.94,1,-1,-1,-1,6012
1030,62587,150.94,943.68,131.68,160.68,1,-1,-1,-1,6010
1030,62548,2.37,1360.87,48.13,63.85,1,-1,-1,-1,6011
1031,62611,225.28,1290.69,185.80,207.98,1,-1,-1,-1,6020
1031,62605,96.65,1323.72,101.87,139.73,1,-1,-1,-1,6024
1031,62603,161.93,1461.43,146.75,192.58,1,-1,-1,-1,6022
1031,62594,508.13,474.53,273.13,300.82,1,-1,-1,-1,6018
1031,62587,154.44,944.02,131.75,161.35,1,-1,-1,-1,6019
1031,62548,2.57,1359.10,47.38,62.20,1,-1,-1,-1,6017
1032,62611,225.69,1291.63,188.98,208.55,1,-1,-1,-1,6030
1032,62603,163.12,1462.39,146.36,195.48,1,-1,-1,-1,6029
1032,62594,510.28,474.32,273.36,302.52,1,-1,-1,-1,6026
1032,62587,155.16,944.29,132.90,161.30,1,-1,-1,-1,6027
1032,62548,2.53,1357.01,47.37,61.28,1,-1,-1,-1,6025
1033,62612,805.76,978.00,269.89,551.80,1,-1,-1,-1,6032
1033,62611,226.05,1291.79,192.07,210.81,1,-1,-1,-1,6036
1033,62603,165.89,1462.84,148.67,198.21,1,-1,-1,-1,6035
1033,62594,512.32,473.51,273.47,302.09,1,-1,-1,-1,6033
1033,62587,155.84,944.40,133.73,161.26,1,-1,-1,-1,6034
1033,62548,1.60,1355.68,47.93,61.50,1,-1,-1,-1,6031
1034,62612,803.68,984.31,272.21,558.01,1,-1,-1,-1,6040
1034,62611,228.26,1291.43,193.58,212.82,1,-1,-1,-1,6042
1034,62603,166.48,1464.33,150.36,201.00,1,-1,-1,-1,6041
1034,62594,515.22,472.22,273.04,303.96,1,-1,-1,-1,6038
1034,62587,156.55,944.55,134.36,162.34,1,-1,-1,-1,6039
1034,62548,1.13,1354.01,48.42,62.76,1,-1,-1,-1,6037
1035,62612,804.37,988.47,270.28,557.14,1,-1,-1,-1,6048
1035,62603,168.14,1466.61,152.59,205.64,1,-1,-1,-1,6047
1035,62594,517.83,473.01,272.97,304.77,1,-1,-1,-1,6045
1035,62587,156.86,943.75,135.08,163.13,1,-1,-1,-1,6046
1035,62548,0.99,1354.64,47.89,62.80,1,-1,-1,-1,6044
1036,62612,814.00,987.13,262.26,538.13,1,-1,-1,-1,6056
1036,62603,170.14,1471.55,152.55,206.27,1,-1,-1,-1,6054
1036,62594,517.93,472.33,274.57,305.13,1,-1,-1,-1,6053
1036,62587,157.83,943.61,134.21,163.11,1,-1,-1,-1,6051
1036,62548,1.51,1354.29,47.24,62.83,1,-1,-1,-1,6052
1037,62603,170.96,1476.51,153.59,204.73,1,-1,-1,-1,6062
1037,62594,518.75,471.67,275.44,304.81,1,-1,-1,-1,6060
1037,62587,158.69,942.89,134.12,163.10,1,-1,-1,-1,6058
1037,62548,1.55,1353.26,47.35,63.44,1,-1,-1,-1,6059
1038,62615,100.50,1344.27,109.60,144.65,1,-1,-1,-1,6070
1038,62603,170.76,1480.50,154.90,203.64,1,-1,-1,-1,6072
1038,62594,521.26,470.30,275.81,305.67,1,-1,-1,-1,6067
1038,62587,160.75,942.35,133.78,163.63,1,-1,-1,-1,6068
1038,62548,2.02,1352.17,47.15,63.87,1,-1,-1,-1,6066
1039,62616,77.78,1110.51,107.78,131.07,1,-1,-1,-1,6078
1039,62615,101.64,1343.98,109.42,147.54,1,-1,-1,-1,6076
1039,62614,85.88,1073.54,38.83,44.10,1,-1,-1,-1,6077
1039,62603,170.30,1485.36,156.69,202.87,1,-1,-1,-1,6079
1039,62594,524.32,468.17,275.51,306.00,1,-1,-1,-1,6075
1039,62587,161.94,943.36,134.09,164.03,1,-1,-1,-1,6073
1039,62548,1.59,1350.43,47.01,64.19,1,-1,-1,-1,6074
1040,62616,77.10,1110.41,107.30,129.23,1,-1,-1,-1,6084
1040,62615,100.36,1343.82,111.83,149.73,1,-1,-1,-1,6087
1040,62614,87.75,1074.15,37.79,43.82,1,-1,-1,-1,6082
1040,62603,170.42,1489.20,157.99,202.31,1,-1,-1,-1,6086
1040,62594,527.71,467.34,274.72,306.21,1,-1,-1,-1,6083
1040,62587,164.26,942.92,134.29,163.20,1,-1,-1,-1,6080
1040,62548,2.02,1349.85,45.79,63.57,1,-1,-1,-1,6081
1041,62616,79.99,1111.69,106.89,127.31,1,-1,-1,-1,6092
1041,62615,100.83,1343.88,112.93,151.40,1,-1,-1,-1,6094
1041,62614,88.85,1074.93,37.90,43.92,1,-1,-1,-1,6090
1041,62603,171.47,1488.01,158.99,203.89,1,-1,-1,-1,6089
1041,62594,529.64,466.26,274.95,305.26,1,-1,-1,-1,6091
1041,62587,164.23,943.44,136.11,163.47,1,-1,-1,-1,6088
1041,62548,1.53,1347.74,44.69,64.62,1,-1,-1,-1,6093
1042,62616,81.62,1113.78,105.45,126.79,1,-1,-1,-1,6097
1042,62615,102.29,1344.45,114.85,152.06,1,-1,-1,-1,6102
1042,62614,90.57,1074.49,37.96,43.98,1,-1,-1,-1,6098
1042,62603,172.89,1492.43,160.48,203.04,1,-1,-1,-1,6101
1042,62594,531.67,467.16,276.22,304.30,1,-1,-1,-1,6100
1042,62587,163.75,944.25,136.32,163.63,1,-1,-1,-1,6096
1042,62548,1.36,1347.00,43.63,65.65,1,-1,-1,-1,6099
1043,62616,81.20,1118.48,106.85,127.64,1,-1,-1,-1,6104
1043,62615,105.10,1345.00,114.33,152.12,1,-1,-1,-1,6109
1043,62614,90.64,1075.61,38.34,44.10,1,-1,-1,-1,6106
1043,62603,173.20,1494.21,162.72,203.63,1,-1,-1,-1,6108
1043,62594,532.05,467.41,277.97,304.17,1,-1,-1,-1,6107
1043,62587,164.80,944.91,136.48,164.29,1,-1,-1,-1,6103
1043,62548,1.04,1345.50,43.10,65.96,1,-1,-1,-1,6105
1044,62616,81.35,1118.39,106.02,127.94,1,-1,-1,-1,6112
1044,62615,105.48,1348.91,113.30,150.00,1,-1,-1,-1,6116
1044,62614,90.77,1077.14,38.88,43.89,1,-1,-1,-1,6113
1044,62603,173.94,1499.04,162.89,202.53,1,-1,-1,-1,6117
1044,62594,532.55,466.73,278.45,305.72,1,-1,-1,-1,6114
1044,62587,166.43,945.88,136.60,165.05,1,-1,-1,-1,6111
1044,62548,1.49,1344.73,42.43,65.92,1,-1,-1,-1,6115
1045,62616,82.02,1119.43,106.48,128.46,1,-1,-1,-1,6120
1045,62614,91.05,1076.95,38.56,43.27,1,-1,-1,-1,6121
1045,62603,176.30,1505.93,163.26,200.28,1,-1,-1,-1,6122
1045,62594,530.86,460.26,280.28,309.64,1,-1,-1,-1,6123
1045,62587,167.47,945.55,136.39,164.76,1,-1,-1,-1,6119
1045,62548,1.31,1342.44,42.26,66.72,1,-1,-1,-1,6124
1046,62619,244.34,1314.59,195.43,214.74,1,-1,-1,-1,6131
1046,62616,81.58,1117.63,107.32,130.19,1,-1,-1,-1,6127
1046,62614,90.37,1077.19,39.94,45.04,1,-1,-1,-1,6128
1046,62603,178.24,1505.52,164.48,202.67,1,-1,-1,-1,6130
1046,62594,530.52,456.30,281.56,312.21,1,-1,-1,-1,6132
1046,62587,169.44,945.39,135.69,165.35,1,-1,-1,-1,6126
1046,62548,0.98,1337.63,42.74,68.45,1,-1,-1,-1,6129
1047,62619,244.58,1313.90,198.75,219.41,1,-1,-1,-1,6137
1047,62616,82.05,1118.73,108.35,127.85,1,-1,-1,-1,6134
1047,62614,90.99,1077.52,39.99,44.51,1,-1,-1,-1,6138
1047,62603,178.59,1504.72,164.30,205.94,1,-1,-1,-1,6135
1047,62594,533.85,456.16,282.19,313.79,1,-1,-1,-1,6139
1047,62587,170.93,946.14,135.17,165.24,1,-1,-1,-1,6133
1047,62548,0.81,1335.63,43.04,68.92,1,-1,-1,-1,6136
1048,62619,245.24,1312.35,202.88,223.33,1,-1,-1,-1,6141
1048,62616,81.47,1117.24,108.86,129.35,1,-1,-1,-1,6145
1048,62614,92.67,1077.41,39.05,43.41,1,-1,-1,-1,6143
1048,62603,180.02,1506.28,166.10,208.51,1,-1,-1,-1,6144
1048,62594,535.62,455.03,282.62,314.66,1,-1,-1,-1,6146
1048,62587,173.31,946.17,134.52,165.69,1,-1,-1,-1,6140
1048,62548,0.51,1334.00,42.98,68.97,1,-1,-1,-1,6142
1049,62619,247.73,1311.66,203.81,226.25,1,-1,-1,-1,6149
1049,62616,84.45,1119.20,108.60,128.12,1,-1,-1,-1,6155
1049,62614,93.62,1077.35,38.67,42.35,1,-1,-1,-1,6154
1049,62603,181.71,1507.89,165.70,210.50,1,-1,-1,-1,6151
1049,62594,538.12,454.39,282.91,314.17,1,-1,-1,-1,6152
1049,62587,173.83,946.37,134.30,165.48,1,-1,-1,-1,6148
1049,62548,0.24,1334.46,42.65,67.61,1,-1,-1,-1,6150
1050,62619,250.96,1310.30,202.01,227.98,1,-1,-1,-1,6159
1050,62616,86.38,1121.03,106.84,129.37,1,-1,-1,-1,6160
1050,62614,94.14,1078.18,38.82,42.85,1,-1,-1,-1,6162
1050,62603,184.16,1512.45,165.10,211.67,1,-1,-1,-1,6163
1050,62594,539.99,453.33,283.68,314.38,1,-1,-1,-1,6158
1050,62587,174.58,947.02,134.99,166.17,1,-1,-1,-1,6156
1050,62548,-0.36,1333.80,41.58,66.88,1,-1,-1,-1,6157
1051,62620,107.31,1355.50,120.28,158.04,1,-1,-1,-1,6171
1051,62619,252.69,1312.02,202.09,228.18,1,-1,-1,-1,6164
1051,62616,85.72,1120.86,108.25,130.16,1,-1,-1,-1,6169
1051,62614,93.89,1078.59,39.73,44.78,1,-1,-1,-1,6170
1051,62603,186.87,1512.07,166.42,214.84,1,-1,-1,-1,6168
1051,62594,540.69,451.99,284.52,315.08,1,-1,-1,-1,6165
1051,62587,175.35,947.06,135.50,167.49,1,-1,-1,-1,6166
1051,62548,-0.39,1332.51,40.80,65.53,1,-1,-1,-1,6167
1052,62620,109.82,1359.89,117.02,154.03,1,-1,-1,-1,6177
1052,62619,253.03,1312.85,203.18,229.12,1,-1,-1,-1,6175
1052,62616,84.58,1120.96,109.18,130.07,1,-1,-1,-1,6178
1052,62614,94.65,1077.91,39.61,45.19,1,-1,-1,-1,6179
1052,62603,190.28,1517.92,167.27,214.32,1,-1,-1,-1,6173
1052,62594,540.75,453.54,285.12,315.86,1,-1,-1,-1,6174
1052,62587,176.34,945.82,136.19,169.83,1,-1,-1,-1,6172
1052,62548,-0.63,1331.47,39.67,64.26,1,-1,-1,-1,6176
1053,62620,112.42,1361.38,116.77,154.55,1,-1,-1,-1,6186
1053,62619,253.65,1313.18,204.42,231.35,1,-1,-1,-1,6181
1053,62614,95.63,1077.86,39.47,44.89,1,-1,-1,-1,6185
1053,62603,192.68,1522.28,167.88,214.21,1,-1,-1,-1,6184
1053,62594,541.26,452.72,285.56,316.41,1,-1,-1,-1,6180
1053,62587,178.45,945.46,137.47,170.46,1,-1,-1,-1,6182
1053,62548,0.43,1328.94,38.30,63.56,1,-1,-1,-1,6183
1054,62620,113.51,1361.81,117.61,156.06,1,-1,-1,-1,6190
1054,62619,255.04,1314.20,202.42,231.62,1,-1,-1,-1,6189
1054,62614,96.96,1078.85,38.75,44.05,1,-1,-1,-1,6192
1054,62603,192.84,1522.52,169.49,216.14,1,-1,-1,-1,6191
1054,62594,542.72,452.07,285.05,317.34,1,-1,-1,-1,6187
1054,62587,179.92,944.38,137.85,170.62,1,-1,-1,-1,6188
1054,62548,0.42,1325.30,37.31,63.54,1,-1,-1,-1,6193
1055,62620,114.08,1363.26,118.11,158.70,1,-1,-1,-1,6200
1055,62619,257.21,1315.40,199.55,230.66,1,-1,-1,-1,6196
1055,62614,97.73,1079.06,38.55,44.04,1,-1,-1,-1,6201
1055,62603,192.08,1522.55,170.94,218.09,1,-1,-1,-1,6202
1055,62594,544.43,451.69,284.39,318.00,1,-1,-1,-1,6197
1055,62587,181.21,944.96,138.38,169.33,1,-1,-1,-1,6195
1055,62548,1.43,1321.74,36.88,64.09,1,-1,-1,-1,6198
1056,62620,114.22,1364.94,119.69,160.57,1,-1,-1,-1,6207
1056,62616,88.51,1125.79,111.80,130.66,1,-1,-1,-1,6209
1056,62614,98.33,1080.01,39.13,45.54,1,-1,-1,-1,6208
1056,62603,193.74,1523.73,171.40,218.91,1,-1,-1,-1,6204
1056,62594,546.00,450.12,286.11,318.53,1,-1,-1,-1,6206
1056,62587,182.22,945.58,138.77,168.68,1,-1,-1,-1,6203
1056,62548,1.35,1321.55,35.72,63.39,1,-1,-1,-1,6205
1057,62620,115.00,1365.30,121.43,162.27,1,-1,-1,-1,6214
1057,62614,99.12,1079.92,39.49,46.33,1,-1,-1,-1,6215
1057,62603,197.51,1528.71,171.70,217.80,1,-1,-1,-1,6213
1057,62594,547.93,449.55,287.90,318.08,1,-1,-1,-1,6211
1057,62587,183.42,946.31,138.50,168.75,1,-1,-1,-1,6210
1057,62548,1.53,1320.82,34.88,62.60,1,-1,-1,-1,6212
1058,62620,114.59,1366.22,123.38,164.51,1,-1,-1,-1,6220
1058,62603,199.77,1535.01,171.34,215.56,1,-1,-1,-1,6219
1058,62594,551.27,445.70,289.80,319.98,1,-1,-1,-1,6217
1058,62587,185.00,946.19,138.02,168.25,1,-1,-1,-1,6216
1058,62548,1.74,1319.26,34.28,59.77,1,-1,-1,-1,6218
1059,62620,116.37,1367.59,122.16,163.79,1,-1,-1,-1,6225
1059,62603,202.59,1540.50,171.07,214.21,1,-1,-1,-1,6224
1059,62594,552.43,445.34,290.60,320.51,1,-1,-1,-1,6222
1059,62587,187.41,946.70,137.39,167.59,1,-1,-1,-1,6221
1059,62548,1.76,1317.47,33.55,59.90,1,-1,-1,-1,6223
1060,62620,117.48,1368.90,121.40,161.11,1,-1,-1,-1,6233
1060,62603,203.70,1541.87,172.06,216.87,1,-1,-1,-1,6228
1060,62594,551.19,445.89,290.88,320.05,1,-1,-1,-1,6227
1060,62587,189.24,947.00,137.20,167.12,1,-1,-1,-1,6226
1060,62548,1.43,1314.39,33.31,60.30,1,-1,-1,-1,6231
1061,62620,117.88,1370.14,121.06,161.14,1,-1,-1,-1,6240
1061,62603,205.74,1538.78,169.74,219.67,1,-1,-1,-1,6237
1061,62594,552.93,444.07,291.67,321.37,1,-1,-1,-1,6236
1061,62587,190.48,946.72,137.88,167.05,1,-1,-1,-1,6234
1061,62548,1.38,1313.38,33.10,58.95,1,-1,-1,-1,6239
1062,62620,118.17,1371.44,122.57,163.30,1,-1,-1,-1,6246
1062,62603,208.33,1542.44,170.30,223.27,1,-1,-1,-1,6244
1062,62594,554.69,444.12,292.26,323.70,1,-1,-1,-1,6245
1062,62587,191.35,947.18,139.22,167.86,1,-1,-1,-1,6243
1062,62548,1.86,1310.60,32.68,58.79,1,-1,-1,-1,6248
1063,62623,269.91,1325.95,209.03,238.04,1,-1,-1,-1,6253
1063,62622,93.16,1128.82,118.74,139.91,1,-1,-1,-1,6251
1063,62620,120.33,1374.54,122.92,164.07,1,-1,-1,-1,6256
1063,62603,209.20,1544.76,170.63,224.53,1,-1,-1,-1,6254
1063,62594,555.67,443.76,292.40,325.38,1,-1,-1,-1,6250
1063,62587,192.24,946.09,140.48,168.73,1,-1,-1,-1,6249
1063,62548,1.63,1307.13,32.70,59.78,1,-1,-1,-1,6255
1064,62623,268.57,1328.62,210.37,237.01,1,-1,-1,-1,6264
1064,62622,93.93,1129.24,120.30,143.10,1,-1,-1,-1,6261
1064,62620,121.30,1375.82,122.67,165.99,1,-1,-1,-1,6259
1064,62603,211.73,1547.38,171.44,226.58,1,-1,-1,-1,6262
1064,62594,554.30,443.98,293.87,326.65,1,-1,-1,-1,6260
1064,62587,192.31,945.52,141.39,169.35,1,-1,-1,-1,6258
1064,62548,1.37,1305.06,32.44,60.48,1,-1,-1,-1,6265
1065,62623,269.79,1326.90,214.77,240.94,1,-1,-1,-1,6270
1065,62622,94.46,1129.23,121.53,144.23,1,-1,-1,-1,6273
1065,62620,121.76,1378.74,123.62,166.96,1,-1,-1,-1,6269
1065,62603,213.77,1548.06,174.04,230.39,1,-1,-1,-1,6272
1065,62594,554.13,442.37,294.93,327.28,1,-1,-1,-1,6267
1065,62587,193.43,946.42,142.06,170.62,1,-1,-1,-1,6266
1065,62548,1.33,1303.63,32.23,60.20,1,-1,-1,-1,6271
1066,62624,48.77,814.24,78.78,105.47,1,-1,-1,-1,6279
1066,62622,93.23,1128.55,123.14,145.82,1,-1,-1,-1,6277
1066,62620,122.20,1379.53,124.04,168.47,1,-1,-1,-1,6276
1066,62594,554.29,440.65,295.45,329.10,1,-1,-1,-1,6274
1066,62587,194.07,946.99,143.10,171.28,1,-1,-1,-1,6275
1066,62548,1.35,1301.82,32.10,60.81,1,-1,-1,-1,6278
1067,62624,49.86,814.42,79.52,105.12,1,-1,-1,-1,6283
1067,62622,93.60,1128.40,123.37,146.79,1,-1,-1,-1,6284
1067,62620,122.46,1380.63,124.60,169.29,1,-1,-1,-1,6282
1067,62594,556.00,438.76,295.51,329.04,1,-1,-1,-1,6281
1067,62587,196.05,947.00,143.86,172.58,1,-1,-1,-1,6280
1067,62548,1.56,1298.18,32.31,61.85,1,-1,-1,-1,6285
1068,62624,49.15,812.74,81.66,105.53,1,-1,-1,-1,6292
1068,62622,93.44,1129.66,123.94,146.49,1,-1,-1,-1,6291
1068,62620,123.40,1384.45,124.35,169.20,1,-1,-1,-1,6289
1068,62594,555.95,437.23,295.55,328.71,1,-1,-1,-1,6290
1068,62587,196.43,947.62,144.14,173.79,1,-1,-1,-1,6288
1068,62548,1.62,1296.11,32.43,61.80,1,-1,-1,-1,6293
1069,62624,50.13,812.92,81.22,104.20,1,-1,-1,-1,6299
1069,62622,94.50,1130.83,124.54,147.58,1,-1,-1,-1,6297
1069,62620,124.25,1386.52,123.87,169.09,1,-1,-1,-1,6295
1069,62594,557.83,434.79,295.61,330.38,1,-1,-1,-1,6296
1069,62587,197.32,948.28,144.62,174.67,1,-1,-1,-1,6298
1069,62548,1.63,1293.63,32.53,62.05,1,-1,-1,-1,6300
1070,62624,52.30,812.18,80.77,104.00,1,-1,-1,-1,6308
1070,62622,95.66,1132.37,123.82,147.71,1,-1,-1,-1,6302
1070,62620,125.67,1390.91,124.04,167.57,1,-1,-1,-1,6301
1070,62594,558.02,432.86,295.93,332.43,1,-1,-1,-1,6303
1070,62587,197.25,948.74,145.52,175.88,1,-1,-1,-1,6304
1070,62548,1.34,1291.84,33.15,62.01,1,-1,-1,-1,6305
1071,62624,53.38,811.71,79.90,104.37,1,-1,-1,-1,6316
1071,62622,98.05,1134.75,122.91,147.40,1,-1,-1,-1,6310
1071,62620,127.43,1391.24,124.23,168.23,1,-1,-1,-1,6312
1071,62594,558.84,431.33,296.43,334.20,1,-1,-1,-1,6313
1071,62587,199.18,948.68,146.45,176.77,1,-1,-1,-1,6311
1072,62624,54.73,811.25,79.58,104.44,1,-1,-1,-1,6324
1072,62622,101.76,1138.37,120.84,145.72,1,-1,-1,-1,6322
1072,62620,128.35,1391.41,125.03,170.20,1,-1,-1,-1,6321
